Date,Open,High,Low,Close,Adj Close,Volume
2020-09-28,8438.967773,8499.311523,8320.674805,8328.069336,8328.069336,17648634545
2020-09-29,8321.184570,8440.534180,8300.059570,8432.958984,8432.958984,15903763881
2020-09-30,8430.300781,8438.942383,8329.188477,8351.860352,8351.860352,16072265437
2020-10-01,8349.841797,8494.676758,8150.583496,8244.086914,8244.086914,21091283201
2020-10-02,8244.909180,8289.644531,8114.940918,8183.030273,8183.030273,17879346185
2020-10-03,8181.980957,8206.666992,8140.085449,8169.091797,8169.091797,13216849451
2020-10-04,8170.968262,8274.076172,8142.687012,8263.711914,8263.711914,13571303683
2020-10-05,8266.499023,8315.364258,8240.421875,8315.364258,8315.364258,14919929154
2020-10-06,8312.114258,8314.469727,8198.973633,8244.238281,8244.238281,17281437514
2020-10-07,8242.794922,8272.875977,8220.507813,8267.936523,8267.936523,13652790481
2020-10-08,8266.766602,8454.408203,8157.525391,8441.976563,8441.976563,16972722428
2020-10-09,null,null,null,null,null,null
2020-10-10,8477.496094,8768.990234,8473.729492,8657.214844,8657.214844,17533042206
2020-10-11,8657.000977,8758.722656,8651.288086,8736.459961,8736.459961,15324343747
2020-10-12,null,null,null,null,null,null
2020-10-13,null,null,null,null,null,null
2020-10-14,8835.911133,8845.877930,8685.036133,8783.747070,8783.747070,18523844985
2020-10-15,8781.515625,8971.034180,8719.339844,8909.470703,8909.470703,18978829981
2020-10-16,8915.266602,8948.752930,8679.709961,8766.651367,8766.651367,19849398949
2020-10-17,8766.651367,8816.314453,8738.175781,8794.509766,8794.509766,14812577301
2020-10-18,8792.869141,8883.814453,8786.362305,8883.814453,8883.814453,14144429057
2020-10-19,8892.848633,9076.676758,8823.696289,9068.856445,9068.856445,18428650907
2020-10-20,9071.898438,9270.453125,9023.990234,9197.611328,9197.611328,23862345980
2020-10-21,9195.096680,10036.025391,9185.648438,9767.188477,9767.188477,33066902701
2020-10-22,9750.391602,10060.340820,9684.460938,9914.278320,9914.278320,26555867568
2020-10-23,9918.603516,9963.002930,9787.146484,9914.352539,9914.352539,22214533835
2020-10-24,9914.378906,10076.324219,9877.542969,10047.958984,10047.958984,18812864732
2020-10-25,10047.959961,10217.458984,9896.181641,9983.312500,9983.312500,18698385922
2020-10-26,9983.333984,10171.351563,9846.576172,10046.040039,10046.040039,22635974958
2020-10-27,10046.036133,10562.389648,10031.363281,10478.137695,10478.137695,25899386498
2020-10-28,10478.134766,10615.587891,9970.739258,10217.204102,10217.204102,27613280400
2020-10-29,10217.214844,10544.083008,10030.328125,10391.864258,10391.864258,43692532026
2020-10-30,10391.857422,10541.468750,10171.502930,10462.250000,10462.250000,23618692650
2020-10-31,10462.257813,10836.781250,10395.928711,10645.804688,10645.804688,23411713689
2020-11-01,10645.804688,10708.407227,10527.908203,10627.522461,10627.522461,18918384810
2020-11-02,10627.462891,10686.550781,10243.147461,10486.453125,10486.453125,23813413957
2020-11-03,10486.422852,10659.227539,10305.830078,10632.960938,10632.960938,22766966733
2020-11-04,10633.103516,10939.080078,10487.940430,10900.692383,10900.692383,27083672059
2020-11-05,10900.712891,11954.709961,10877.322266,11857.214844,11857.214844,31094152850
2020-11-06,11857.124023,12124.049805,11576.235352,11832.668945,11832.668945,30283412818
2020-11-07,11832.668945,11960.554688,10961.965820,11273.994141,11273.994141,26619770390
2020-11-08,11273.994141,11884.722656,11205.862305,11744.765625,11744.765625,20206474390
2020-11-09,11744.787109,12012.852539,11322.419922,11644.449219,11644.449219,25935262948
2020-11-10,11644.475586,11695.559570,11413.597656,11530.870117,11530.870117,19286060854
2020-11-11,11530.874023,12050.598633,11529.368164,11872.803711,11872.803711,22512827892
2020-11-12,11872.772461,12426.190430,11753.017578,12404.706055,12404.706055,26046404883
2020-11-13,12404.780273,12552.975586,12142.313477,12366.663086,12366.663086,23948085936
2020-11-14,12366.663086,12366.663086,11935.730469,12177.448242,12177.448242,20827371288
2020-11-15,12177.449219,12219.108398,11977.800781,12069.285156,12069.285156,17892495056
2020-11-16,12069.277344,12744.614258,12022.345703,12643.164063,12643.164063,23845143868
2020-11-17,12620.155273,13428.363281,12528.494141,13310.546875,13310.546875,29424231569
2020-11-18,13310.384766,13870.545898,13043.520508,13431.164063,13431.164063,37013994682
2020-11-19,13431.055664,13713.073242,13158.854492,13449.533203,13449.533203,27918797781
2020-11-20,13449.528320,14132.842773,13403.582031,14015.909180,14015.909180,27843833350
2020-11-21,14015.911133,14253.234375,13882.718750,14031.654297,14031.654297,29843960245
2020-11-22,14031.654297,14066.832031,13300.916016,13808.473633,13808.473633,31029924482
2020-11-23,13808.484375,13995.753906,13523.026367,13780.234375,13780.234375,32072460524
2020-11-24,13780.905273,14491.952148,13591.959961,14298.917969,14298.917969,38516837218
2020-11-25,14296.631836,14545.066406,13884.018555,13997.577148,13997.577148,32662564546
2020-11-26,13995.873047,14091.549805,12236.672852,12843.055664,12843.055664,45976345076
2020-11-27,12845.519531,13062.136719,12383.017578,12857.168945,12857.168945,29223667364
2020-11-28,12860.575195,13417.449219,12708.558594,13314.849609,13314.849609,24500073324
2020-11-29,13316.517578,13713.781250,13195.887695,13635.293945,13635.293945,23354204353
2020-11-30,13635.922852,14767.768555,13635.922852,14715.412109,14715.412109,35786719146
2020-12-01,14721.361328,14875.927734,13750.967773,14010.114258,14010.114258,36982039106
2020-12-02,14009.178711,14453.541016,13670.609375,14362.838867,14362.838867,27966819989
2020-12-03,14366.455078,14506.041992,14135.479492,14455.398438,14455.398438,23736487074
2020-12-04,14456.563477,14493.676758,13912.114258,13914.028320,13914.028320,25203597144
2020-12-05,13913.000977,14256.811523,13832.498047,14252.184570,14252.184570,20270429752
2020-12-06,14252.146484,14450.363281,14061.450195,14420.781250,14420.781250,18855194518
2020-12-07,14419.296875,14472.565430,14197.581055,14370.060547,14370.060547,20139105098
2020-12-08,14369.984375,14432.063477,13670.249023,13708.192383,13708.192383,23712709216
2020-12-09,13707.997070,13953.403320,13407.628906,13881.834961,13881.834961,25752944508
2020-12-10,13881.375000,13881.375000,13504.198242,13730.233398,13730.233398,19204392455
2020-12-11,13729.433594,13726.239258,13344.241211,13653.054688,13653.054688,21108058255
2020-12-12,13647.321289,14305.356445,13644.881836,14217.726563,14217.726563,16447452633
2020-12-13,14220.078125,14654.669922,14165.310547,14374.550781,14374.550781,19111469512
2020-12-14,14376.135742,14484.481445,14305.542969,14443.317383,14443.317383,16865229502
2020-12-15,14443.523438,14535.254883,14309.595703,14439.703125,14439.703125,19886942737
2020-12-16,14440.998047,15893.432617,14359.298828,15783.438477,15783.438477,32891001444
2020-12-17,15781.774414,17370.097656,15732.538086,16806.902344,16806.902344,52604462568
2020-12-18,16808.107422,17164.193359,16622.318359,17111.980469,17111.980469,29869393733
2020-12-19,17108.210938,17811.683594,16880.359375,17651.931641,17651.931641,28461848596
2020-12-20,17645.966797,18033.267578,17117.917969,17516.246094,17516.246094,28235313916
2020-12-21,17514.126953,18004.277344,16680.109375,16957.351563,16957.351563,34098049783
2020-12-22,16950.628906,17751.287109,16699.697266,17746.158203,17746.158203,32959502986
2020-12-23,17745.371094,17921.140625,16897.740234,17199.664063,17199.664063,37850512533
2020-12-24,17198.820313,17539.869141,16796.701172,17504.076172,17504.076172,30295006250
2020-12-25,17502.320313,18196.468750,17294.230469,18163.101563,18163.101563,30979082564
2020-12-26,18172.105469,19675.134766,18058.458984,19468.181641,19468.181641,35592064803
2020-12-27,19469.902344,21141.042969,19121.619141,19360.710938,19360.710938,48990697069
2020-12-28,19366.994141,20276.132813,19321.031250,20115.507813,20115.507813,36433756152
2020-12-29,20113.281250,20275.107422,19272.699219,20271.953125,20271.953125,33536091455
2020-12-30,20270.214844,21247.679688,20270.214844,21161.933594,21161.933594,37631955934
2020-12-31,21162.388672,21456.644531,20673.441406,21212.496094,21212.496094,34197609899
2021-01-01,21206.855469,21650.548828,21067.576172,21483.314453,21483.314453,29788839044
2021-01-02,21485.000000,24248.593750,21276.359375,23496.855469,23496.855469,49634597054
2021-01-03,23498.419922,25311.591797,23442.039063,23961.103516,23961.103516,57498151044
2021-01-04,23982.244141,24417.646484,21000.929688,23558.984375,23558.984375,59806524259
2021-01-05,23562.761719,25281.978516,22227.591797,24943.916016,24943.916016,49566767303
2021-01-06,24959.462891,27069.476563,24584.923828,27028.863281,27028.863281,55261992680
2021-01-07,27035.843750,29637.521484,26839.597656,29015.119141,29015.119141,62466816027
2021-01-08,29023.021484,30886.810547,27163.189453,30077.916016,30077.916016,64957004414
2021-01-09,30071.302734,30536.394531,28734.246094,29674.242188,29674.242188,45692555398
2021-01-10,29674.000000,30533.474609,26523.765625,28373.101563,28373.101563,59163518643
2021-01-11,28365.771484,28365.771484,22608.902344,26300.226563,26300.226563,91190996730
2021-01-12,26263.035156,26981.685547,24044.359375,24821.056641,24821.056641,54710784940
2021-01-13,24815.320313,27563.929688,23838.355469,27342.703125,27342.703125,50825107155
2021-01-14,27349.113281,29245.136719,27029.376953,28640.373047,28640.373047,46494255244
2021-01-15,28617.994141,28912.863281,25522.802734,27109.287109,27109.287109,49882624000
2021-01-16,27106.550781,27864.994141,26223.302734,26624.070313,26624.070313,42466906956
2021-01-17,26613.408203,26991.808594,25072.160156,26373.697266,26373.697266,38582667664
2021-01-18,26374.404297,27538.919922,25718.636719,26968.123047,26968.123047,36451951168
2021-01-19,26977.074219,27719.695313,26435.884766,26435.884766,26435.884766,41954786069
2021-01-20,26421.451172,26658.546875,24629.250000,26010.964844,26010.964844,48904127039
2021-01-21,26012.169922,26017.521484,22027.839844,22453.623047,22453.623047,55098864362
2021-01-22,22447.742188,24712.474609,21101.970703,24124.208984,24124.208984,56431490344
2021-01-23,24109.585938,24383.839844,23018.634766,23438.529297,23438.529297,35342913179
2021-01-24,23436.140625,24079.072266,22736.156250,23593.623047,23593.623047,35543706512
2021-01-25,23591.007813,25436.316406,23466.281250,23665.498047,23665.498047,43795229071
2021-01-26,23659.808594,23870.332031,22614.578125,23704.402344,23704.402344,43854016257
2021-01-27,23700.166016,23700.166016,21468.671875,22261.195313,22261.195313,45774463377
2021-01-28,22267.408203,23329.410156,21973.205078,23060.441406,23060.441406,57522973220
2021-01-29,25005.167969,27953.382813,23412.251953,25025.636719,25025.636719,85976031738
2021-01-30,25010.722656,25403.628906,24022.027344,25007.875000,25007.875000,47536663289
2021-01-31,25008.865234,25021.601563,23546.289063,24175.666016,24175.666016,38514297950
2021-02-01,24175.826172,25241.316406,23625.394531,24523.121094,24523.121094,44897323772
2021-02-02,24520.214844,26300.533203,24495.253906,25997.402344,25997.402344,46187721193
2021-02-03,25997.791016,27459.634766,25937.835938,27451.865234,27451.865234,44810505149
2021-02-04,27454.074219,28401.718750,26584.771484,27007.908203,27007.908203,50348511800
2021-02-05,27011.917969,27881.210938,26789.492188,27768.597656,27768.597656,42658689164
2021-02-06,27764.289063,29735.796875,27764.289063,28585.185547,28585.185547,51924496587
2021-02-07,28573.667969,28844.220703,27260.351563,28317.503906,28317.503906,47677392683
2021-02-08,28305.410156,33613.500000,27726.644531,33608.066406,33608.066406,73817708906
2021-02-09,33599.718750,34843.070313,32774.906250,33643.953125,33643.953125,66453803373
2021-02-10,33635.742188,34060.269531,31695.048828,32476.566406,32476.566406,63120084813
2021-02-11,32462.486328,35085.804688,31962.201172,34688.082031,34688.082031,58928502151
2021-02-12,34664.695313,35292.300781,33579.234375,34315.128906,34315.128906,55299534008
2021-02-13,34305.269531,34711.566406,33515.593750,34030.863281,34030.863281,50751669294
2021-02-14,34037.359375,35751.800781,34037.359375,35124.242188,35124.242188,51368941115
2021-02-15,35109.277344,35223.109375,33349.511719,34455.667969,34455.667969,55386208841
2021-02-16,34455.238281,36152.511719,33891.148438,35433.355469,35433.355469,55490493197
2021-02-17,35438.687500,37891.292969,35394.628906,37609.394531,37609.394531,58287049961
2021-02-18,37603.601563,37828.742188,36616.617188,37000.824219,37000.824219,37269256058
2021-02-19,36998.089844,40062.675781,36503.687500,39904.460938,39904.460938,45336165772
2021-02-20,39903.894531,41031.187500,38977.199219,40032.503906,40032.503906,48628463984
2021-02-21,40010.417969,41615.656250,39727.863281,41018.789063,41018.789063,36996491043
2021-02-22,41013.652344,41019.292969,34911.769531,38533.109375,38533.109375,65435186835
2021-02-23,38531.410156,38531.410156,32142.369141,34580.144531,34580.144531,75147621055
2021-02-24,34587.695313,36216.734375,33431.406250,35136.152344,35136.152344,45025663419
2021-02-25,35138.804688,36717.218750,33630.851563,33630.851563,33630.851563,38924446902
2021-02-26,33692.703125,34692.109375,31906.662109,33264.210938,33264.210938,251936370336
2021-02-27,33267.808594,34652.265625,32509.181641,33169.449219,33169.449219,32970165658
2021-02-28,33173.449219,33548.609375,31053.232422,32300.904297,32300.904297,38244819967
2021-03-01,32316.457031,35744.226563,32269.156250,35631.707031,35631.707031,38690127198
2021-03-02,35617.968750,35990.449219,33815.097656,34669.351563,34669.351563,34061591924
2021-03-03,34695.742188,37615.261719,34595.261719,36302.933594,36302.933594,38229892982
2021-03-04,36291.484375,37114.445313,34317.660156,34952.046875,34952.046875,37674619087
2021-03-05,34927.476563,35697.714844,33544.167969,35364.070313,35364.070313,35146237886
2021-03-06,35343.777344,35523.019531,34157.171875,35353.281250,35353.281250,24837572174
2021-03-07,35357.835938,37098.277344,35357.835938,36970.003906,36970.003906,31144210372
2021-03-08,36946.484375,37840.859375,35773.421875,37799.210938,37799.210938,35159170049
2021-03-09,37818.343750,39477.695313,37622.734375,39477.695313,39477.695313,36660825783
2021-03-10,39477.621094,41106.332031,38439.839844,40206.351563,40206.351563,41130260641
2021-03-11,40173.785156,41523.550781,39081.308594,41325.980469,41325.980469,40587627110
2021-03-12,41337.488281,41452.386719,39848.261719,41187.199219,41187.199219,40007489204
2021-03-13,41195.304688,44313.503906,40386.824219,43996.847656,43996.847656,43585023729
2021-03-14,43981.078125,44251.761719,42572.242188,42572.242188,42572.242188,31516031314
2021-03-15,42547.199219,43476.304688,39788.632813,40226.125000,40226.125000,47789799346
2021-03-16,40178.339844,40904.828125,38558.335938,40861.355469,40861.355469,42979703126
2021-03-17,40876.410156,42222.507813,39251.125000,42124.597656,42124.597656,43117353937
2021-03-18,42140.472656,43132.566406,38967.851563,41555.898438,41555.898438,40038367536
2021-03-19,41549.804688,42912.371094,40701.671875,42057.960938,42057.960938,35366663077
2021-03-20,42047.585938,43281.417969,41970.679688,42043.027344,42043.027344,36309851338
2021-03-21,42040.339844,42370.535156,40378.984375,41582.589844,41582.589844,37548907446
2021-03-22,41578.589844,42179.160156,39166.464844,39344.250000,39344.250000,40781755843
2021-03-23,39331.636719,40670.957031,38657.171875,39863.417969,39863.417969,41098580425
2021-03-24,39842.695313,41778.289063,38371.644531,38556.664063,38556.664063,51556131430
2021-03-25,38521.949219,39018.246094,37106.835938,37605.781250,37605.781250,49458031874
2021-03-26,37590.398438,40002.285156,37515.371094,40002.285156,40002.285156,41101339589
2021-03-27,40002.468750,41018.234375,39332.128906,40587.007813,40587.007813,34273489705
2021-03-28,40588.046875,41048.761719,39920.937500,40575.593750,40575.593750,34582403855
2021-03-29,40573.527344,42144.171875,40053.714844,41926.644531,41926.644531,41836176182
2021-03-30,41926.597656,43270.089844,41549.855469,42862.089844,42862.089844,39585779977
2021-03-31,42871.246094,43578.539063,41977.496094,42738.777344,42738.777344,47527759011
2021-04-01,42744.386719,43209.375000,42456.695313,42717.406250,42717.406250,44577555047
2021-04-02,42719.625000,43551.601563,42536.234375,42937.234375,42937.234375,42462592343
2021-04-03,42946.703125,43462.128906,41649.917969,41649.917969,41649.917969,43123077715
2021-04-04,41650.601563,42596.996094,41335.238281,42484.433594,42484.433594,36693731816
2021-04-05,42486.109375,43068.429688,41735.285156,42449.089844,42449.089844,43633907914
2021-04-06,42531.070313,42773.488281,41633.218750,42070.804688,42070.804688,47757377972
2021-04-07,42066.578125,42488.750000,40500.691406,40787.988281,40787.988281,55048675969
2021-04-08,40825.085938,42474.218750,40664.828125,42467.128906,42467.128906,38629838639
2021-04-09,42469.027344,42948.546875,42177.832031,42488.214844,42488.214844,34033761599
2021-04-10,42494.617188,44699.734375,42337.726563,43624.007813,43624.007813,42489681564
2021-04-11,43662.671875,44351.632813,43250.363281,43921.449219,43921.449219,33762925225
2021-04-12,43900.277344,44602.992188,43317.429688,43547.570313,43547.570313,37683810163
2021-04-13,43545.074219,46382.136719,43541.503906,46153.996094,46153.996094,50863624713
2021-04-14,46168.746094,47126.480469,44665.945313,45808.171875,45808.171875,56218374286
2021-04-15,45783.132813,46296.496094,45169.929688,45932.605469,45932.605469,44220758067
2021-04-16,45892.335938,46179.625000,43681.449219,44514.046875,44514.046875,60939629749
2021-04-17,44483.054688,45236.554688,43634.195313,43867.304688,43867.304688,47810584665
2021-04-18,43880.363281,44137.398438,38187.777344,40683.820313,40683.820313,70538515622
2021-04-19,40666.019531,41443.488281,38893.769531,39827.082031,39827.082031,46703085992
2021-04-20,39796.722656,40948.484375,38191.625000,40517.085938,40517.085938,48679108116
2021-04-21,40515.718750,40711.980469,38546.636719,38694.867188,38694.867188,39427420960
2021-04-22,38659.707031,39957.089844,36556.921875,37403.726563,37403.726563,54049939392
2021-04-23,37387.496094,37649.402344,34365.675781,36814.406250,36814.406250,62447201527
2021-04-24,36850.125000,36867.660156,35165.867188,36063.351563,36063.351563,35316609982
2021-04-25,36064.765625,36404.687500,33985.625000,35344.023438,35344.023438,33261691943
2021-04-26,35397.062500,39038.828125,35216.859375,38879.511719,38879.511719,41947081746
2021-04-27,38885.664063,39864.136719,38401.812500,39583.339844,39583.339844,35566326493
2021-04-28,39585.871094,40314.851563,38843.921875,39287.933594,39287.933594,34397690585
2021-04-29,39311.855469,39490.832031,37589.125000,38385.625000,38385.625000,33034240420
2021-04-30,38395.339844,41906.917969,38087.175781,41797.960938,41797.960938,37922708484
2021-05-01,41772.257813,42303.269531,41291.183594,41852.648438,41852.648438,31002564447
2021-05-02,41851.062500,41906.597656,40632.312500,40981.476563,40981.476563,27627346613
2021-05-03,40973.656250,42579.671875,40963.300781,41141.253906,41141.253906,37194623535
2021-05-04,41151.242188,41151.242188,38296.656250,38403.988281,38403.988281,49371525675
2021-05-05,38345.394531,41636.417969,38130.199219,41285.507813,41285.507813,49781667847
2021-05-06,41297.945313,41949.214844,39866.875000,40586.371094,40586.371094,50033196883
2021-05-07,40598.921875,41887.917969,39771.261719,41003.863281,41003.863281,48923209576
2021-05-08,41001.261719,42520.289063,40740.238281,42047.757813,42047.757813,46752231068
2021-05-09,42100.394531,42338.859375,40417.902344,41474.511719,41474.511719,46940392533
2021-05-10,41487.726563,42457.597656,38260.476563,39529.296875,39529.296875,50792816541
2021-05-11,39520.410156,40215.601563,38653.750000,40114.460938,40114.460938,43371337504
2021-05-12,40121.503906,41050.617188,34952.027344,34952.027344,34952.027344,53487328457
2021-05-13,35367.960938,36525.746094,33425.953125,35394.648438,35394.648438,68859077287
2021-05-14,35371.003906,36505.992188,34790.175781,35373.527344,35373.527344,39527082381
2021-05-15,35355.773438,35911.878906,33092.574219,33160.687500,33160.687500,41954944232
2021-05-16,33129.804688,35259.714844,31171.818359,32945.242188,32945.242188,45420829071
2021-05-17,32916.761719,33074.285156,29860.136719,30774.968750,30774.968750,52946460778
2021-05-18,30740.011719,32307.908203,29858.517578,30244.347656,30244.347656,39603214780
2021-05-19,30269.421875,30690.519531,21668.869141,26229.476563,26229.476563,89569949161
2021-05-20,26053.132813,30012.964844,24829.121094,28750.525391,28750.525391,62235945046
2021-05-21,28619.548828,29730.033203,23753.755859,26359.904297,26359.904297,57978575042
2021-05-22,26406.781250,27441.478516,25005.259766,26526.724609,26526.724609,40547887849
2021-05-23,26523.062500,27058.568359,22068.017578,24590.244141,24590.244141,55494569398
2021-05-24,24540.582031,28139.701172,24415.521484,27343.994141,27343.994141,47586447625
2021-05-25,27407.433594,28086.996094,25827.841797,27153.791016,27153.791016,39746827333
2021-05-26,27147.001953,28844.267578,26785.361328,27838.564453,27838.564453,36377364725
2021-05-27,27854.640625,28510.755859,26399.750000,27064.468750,27064.468750,30425966561
2021-05-28,27113.837891,27369.060547,24510.423828,25157.781250,25157.781250,38902169677
2021-05-29,25148.302734,26240.900391,23745.695313,24395.570313,24395.570313,31876420955
2021-05-30,24389.464844,25653.261719,23623.638672,25160.894531,25160.894531,22317417541
2021-05-31,25147.117188,26343.326172,24125.572266,26240.628906,26240.628906,27419358738
2021-06-01,26213.171875,26635.380859,25270.585938,25915.808594,25915.808594,24470778112
2021-06-02,25926.404297,26970.183594,25400.484375,26514.888672,26514.888672,23336424362
2021-06-03,26531.986328,27811.658203,26282.923828,27791.564453,27791.564453,25134934510
2021-06-04,27815.466797,27815.466797,25265.037109,26054.091797,26054.091797,29540279268
2021-06-05,26044.029297,26776.730469,24645.972656,25106.082031,25106.082031,25393860925
2021-06-06,25096.654297,25730.671875,24931.882813,25317.833984,25317.833984,20412079477
2021-06-07,25298.693359,26009.351563,23617.847656,23674.998047,23674.998047,23761928912
2021-06-08,23695.324219,23983.994141,21996.167969,23656.949219,23656.949219,35268523660
2021-06-09,23617.615234,26601.195313,22936.794922,26464.621094,26464.621094,38247909055
2021-06-10,26496.080078,27197.974609,25285.099609,25901.390625,25901.390625,30752042145
2021-06-11,25897.462891,26566.179688,25437.505859,26464.228516,26464.228516,27432037664
2021-06-12,26468.298828,26517.054688,24616.833984,25201.152344,25201.152344,26882323938
2021-06-13,25203.472656,27870.216797,24713.179688,27693.757813,27693.757813,28806705336
2021-06-14,27636.460938,29022.681641,27469.884766,28503.638672,28503.638672,30580498807
2021-06-15,28651.542969,29325.792969,28140.507813,28696.289063,28696.289063,32967311431
2021-06-16,28527.562500,28709.214844,27288.878906,27412.091797,27412.091797,28030123658
2021-06-17,27408.060547,28276.140625,26895.351563,27302.019531,27302.019531,26615525278
2021-06-18,27335.003906,27395.273438,25512.582031,25911.181641,25911.181641,26210673217
2021-06-19,25959.898438,26396.683594,25292.724609,25787.099609,25787.099609,22595131564
2021-06-20,25748.921875,26102.089844,24205.958984,25838.498047,25838.498047,26537501177
2021-06-21,25797.132813,25850.214844,22467.070313,22750.328125,22750.328125,37927662754
2021-06-22,22711.318359,23873.652344,20797.253906,23302.396484,23302.396484,42269893706
2021-06-23,23309.605469,24851.814453,22784.472656,24145.115234,24145.115234,33162262599
2021-06-24,24116.312500,25307.984375,23195.845703,24907.732422,24907.732422,23801789861
2021-06-25,24905.339844,25470.121094,22578.968750,22785.591797,22785.591797,28974377685
2021-06-26,22754.539063,23505.656250,21740.507813,23180.621094,23180.621094,27789271823
2021-06-27,23253.539063,24943.748047,23098.144531,24934.472656,24934.472656,25554780485
2021-06-28,24955.685547,25288.939453,24404.171875,24811.005859,24811.005859,24420614032
2021-06-29,24840.708984,26397.216797,24703.201172,25915.365234,25915.365234,27384752419
2021-06-30,25944.708984,26048.068359,24692.996094,25339.009766,25339.009766,24629042656
2021-07-01,25335.500000,25335.500000,23907.791016,24400.115234,24400.115234,27501240488
2021-07-02,24383.748047,24661.625000,23817.796875,24518.650391,24518.650391,28013713258
2021-07-03,24487.816406,25255.382813,24161.072266,25081.238281,25081.238281,17640769952
2021-07-04,25079.080078,25977.253906,24884.406250,25513.558594,25513.558594,18020623560
2021-07-05,25511.074219,25511.074219,23973.322266,24356.919922,24356.919922,19286869677
2021-07-06,24340.685547,25287.521484,24375.664063,24800.556641,24800.556641,19197963171
2021-07-07,24793.664063,25307.931641,24521.472656,24533.093750,24533.093750,17968317331
2021-07-08,24557.933594,24574.585938,23340.001953,23841.486328,23841.486328,21689943091
2021-07-09,23830.101563,24478.177734,23444.730469,24302.527344,24302.527344,19727925792
2021-07-10,24312.041016,24598.099609,23820.183594,24111.142578,24111.142578,16523553726
2021-07-11,24102.912109,24886.427734,23986.142578,24636.773438,24636.773438,14468793826
2021-07-12,24646.724609,24911.541016,23553.408203,23876.222656,23876.222656,17514422568
2021-07-13,23854.345703,24055.001953,23355.751953,23687.451172,23687.451172,13850039561
2021-07-14,23703.255859,23857.271484,22850.597656,23687.496094,23687.496094,15427186056
2021-07-15,23691.482422,23961.255859,22580.753906,22982.712891,22982.712891,15403793610
2021-07-16,23026.695313,23366.398438,22510.169922,22827.119141,22827.119141,17217195992
2021-07-17,22809.517578,23200.824219,22683.605469,22908.142578,22908.142578,13726853361
2021-07-18,22908.736328,23537.222656,22661.791016,23102.164063,23102.164063,13650524440
2021-07-19,23104.490234,23187.015625,22318.832031,22547.867188,22547.867188,14951113770
2021-07-20,22562.832031,22679.691406,21560.894531,21861.871094,21861.871094,16977841980
2021-07-21,21853.757813,23887.746094,21666.755859,23417.943359,23417.943359,20568127374
2021-07-22,23438.494141,23700.470703,23076.007813,23461.609375,23461.609375,14198485777
2021-07-23,23456.419922,24414.056641,23298.203125,24414.056641,24414.056641,16395517998
2021-07-24,24422.910156,25086.654297,24300.140625,24942.679688,24942.679688,15757867868
2021-07-25,24941.111328,25706.623047,24644.021484,25695.910156,25695.910156,15160641108
2021-07-26,25720.509766,29317.837891,25657.898438,27004.931641,27004.931641,36902518115
2021-07-27,26960.453125,28387.027344,26366.828125,28387.027344,28387.027344,25282601467
2021-07-28,28456.357422,29417.732422,27999.802734,28761.736328,28761.736328,27831557157
2021-07-29,28761.410156,29097.195313,28298.617188,28650.710938,28650.710938,19454855111
2021-07-30,28664.361328,30379.818359,27460.712891,30379.818359,30379.818359,23789087419
2021-07-31,30351.589844,30376.869141,29565.513672,29936.144531,29936.144531,18556529074
2021-08-01,29817.228516,30594.529297,28452.000000,28767.214844,28767.214844,19205854098
2021-08-02,28718.542969,29025.742188,27903.027344,28222.421875,28222.421875,18426645874
2021-08-03,28205.472656,28603.087891,27161.781250,27413.794922,27413.794922,18817995544
2021-08-04,27457.158203,28771.367188,26983.533203,28617.369141,28617.369141,18267712337
2021-08-05,28615.214844,29680.492188,26927.398438,29344.912109,29344.912109,25263344860
2021-08-06,29342.263672,31191.292969,28688.675781,30858.750000,30858.750000,27550629087
2021-08-07,30870.496094,32203.111328,30716.095703,32106.509766,32106.509766,28845878981
2021-08-08,32119.939453,32630.056641,31224.583984,31585.011719,31585.011719,26179666684
2021-08-09,31580.548828,33527.710938,30909.115234,33485.277344,33485.277344,27973906826
2021-08-10,33424.214844,33688.484375,32316.841797,32947.628906,32947.628906,24246157165
2021-08-11,32958.234375,33707.328125,32789.921875,32880.761719,32880.761719,24750344592
2021-08-12,32868.679688,33324.664063,31730.511719,32168.658203,32168.658203,24417857448
2021-08-13,32176.916016,34498.382813,32067.820313,34470.503906,34470.503906,22895261494
2021-08-14,34483.031250,34690.742188,33305.203125,33968.250000,33968.250000,22510908489
2021-08-15,33968.046875,34155.886719,32873.871094,33937.355469,33937.355469,22353885175
2021-08-16,33917.847656,34621.171875,33025.246094,33237.871094,33237.871094,23681031135
2021-08-17,33188.722656,34185.992188,32405.128906,32529.416016,32529.416016,24346002054
2021-08-18,32523.150391,33419.695313,32275.894531,32598.779297,32598.779297,23425474162
2021-08-19,32555.626953,34452.960938,32064.080078,34274.679688,34274.679688,27295204148
2021-08-20,34278.746094,36214.425781,34216.429688,36212.242188,36212.242188,25472931832
2021-08-21,36203.359375,36489.558594,35457.191406,35900.542969,35900.542969,29792787516
2021-08-22,35873.832031,36307.957031,35382.613281,36200.812500,36200.812500,18621636282
2021-08-23,36178.808594,36897.652344,35753.007813,36103.484375,36103.484375,24997543764
2021-08-24,36115.289063,36321.371094,34744.691406,34759.105469,34759.105469,25764465863
2021-08-25,34774.507813,35756.667969,34354.683594,35570.941406,35570.941406,23718193505
2021-08-26,35601.351563,35858.718750,33794.035156,34263.265625,34263.265625,23843412530
2021-08-27,34228.476563,35679.457031,33884.761719,35640.140625,35640.140625,25071607215
